MEP_name,MEP_id,national_party,national_party_id,EU_parliament_group,EU_parliament_group_id,EU_electoral_district,EU_electoral_district_id,elected_in_country,elected_in_country_id,start_date,end_date,parliamentary_term,parliamentary_term_id
Kyriakos Velopoulos,http://www.wikidata.org/entity/Q6452486,Greek Solution,http://www.wikidata.org/entity/Q50736163,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2019-07-02,2019-07-06,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Emmanouíl Frágkos,http://www.wikidata.org/entity/Q65589121,Greek Solution,http://www.wikidata.org/entity/Q50736163,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2019-07-10,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Dan Nica,http://www.wikidata.org/entity/Q5214099,,,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Dragoș Pîslaru,http://www.wikidata.org/entity/Q23867530,,,Renew Europe,http://www.wikidata.org/entity/Q64590185,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Rovana Plumb,http://www.wikidata.org/entity/Q443095,,,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Nicolae Ștefănuță,http://www.wikidata.org/entity/Q64280455,,,Renew Europe,http://www.wikidata.org/entity/Q64590185,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Ramona Strugariu,http://www.wikidata.org/entity/Q64399737,,,Renew Europe,http://www.wikidata.org/entity/Q64590185,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Eugen Tomac,http://www.wikidata.org/entity/Q15967888,,,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Mihai Tudose,http://www.wikidata.org/entity/Q12735517,,,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Adina-Ioana Vălean,http://www.wikidata.org/entity/Q274739,,,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q7362480,Romania,http://www.wikidata.org/entity/Q218,2019-07-02,2019-11-30,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Iuliu Winkler,http://www.wikidata.org/entity/Q520490,,,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Daniel Buda,http://www.wikidata.org/entity/Q12726380,,,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q218,,,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Monica Semedo,http://www.wikidata.org/entity/Q16440157,,,Renew Europe,http://www.wikidata.org/entity/Q64590185,Luxembourg constituency of the European Parliament,http://www.wikidata.org/entity/Q15921347,Luxembourg,http://www.wikidata.org/entity/Q32,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Rasmus Andresen,http://www.wikidata.org/entity/Q975171,,,,,,,,,,,,
Stefan Berger,http://www.wikidata.org/entity/Q2336010,,,,,,,,,,,,
Viola von Cramon-Taubadel,http://www.wikidata.org/entity/Q98158,,,,,,,,,,,,
Özlem Demirel,http://www.wikidata.org/entity/Q307920,,,,,,,,,,,,
Marlene Mortler,http://www.wikidata.org/entity/Q114033,,,,,,,,,,,,
Takis Hadjigeorgiou,http://www.wikidata.org/entity/Q545492,Progressive Party of Working People,http://www.wikidata.org/entity/Q212158,European United Left–Nordic Green Left,http://www.wikidata.org/entity/Q753711,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Takis Hadjigeorgiou,http://www.wikidata.org/entity/Q545492,Progressive Party of Working People,http://www.wikidata.org/entity/Q212158,European United Left–Nordic Green Left,http://www.wikidata.org/entity/Q753711,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2014-07-01,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Antigoni Papadopoulou,http://www.wikidata.org/entity/Q440008,Democratic Party,http://www.wikidata.org/entity/Q816863,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Eleni Theocharous,http://www.wikidata.org/entity/Q468077,Democratic Rally,http://www.wikidata.org/entity/Q644973,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Eleni Theocharous,http://www.wikidata.org/entity/Q468077,Democratic Rally,http://www.wikidata.org/entity/Q644973,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2014-07-01,2016-03-07,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Eleni Theocharous,http://www.wikidata.org/entity/Q468077,Solidarity Movement (Cyprus),http://www.wikidata.org/entity/Q24045777,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2016-03-08,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Márton Gyöngyösi,http://www.wikidata.org/entity/Q172301,,,,,,,,,,,,
Vangelis Meimarakis,http://www.wikidata.org/entity/Q1895909,,,,,,,,,,,,
Włodzimierz Cimoszewicz,http://www.wikidata.org/entity/Q55915,,,,,,,,,,,,
Bernard Guetta,http://www.wikidata.org/entity/Q2898005,independent politician,http://www.wikidata.org/entity/Q327591,Renew Europe,http://www.wikidata.org/entity/Q64590185,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Doros Christodoulides,http://www.wikidata.org/entity/Q17420694,Progressive Party of Working People,http://www.wikidata.org/entity/Q212158,European United Left–Nordic Green Left,http://www.wikidata.org/entity/Q753711,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Marios Matsakis,http://www.wikidata.org/entity/Q4810540,Democratic Party,http://www.wikidata.org/entity/Q816863,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Marios Matsakis,http://www.wikidata.org/entity/Q4810540,Democratic Party,http://www.wikidata.org/entity/Q816863,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-07-20,2009-07-14,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Esteban González Pons,http://www.wikidata.org/entity/Q2794709,,,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Stanislav Polčák,http://www.wikidata.org/entity/Q12055995,Mayors and Independents,http://www.wikidata.org/entity/Q1586610,European People's Party group,http://www.wikidata.org/entity/Q635616,Czech Republic,http://www.wikidata.org/entity/Q5201764,Czech Republic,http://www.wikidata.org/entity/Q213,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Jiří Pospíšil,http://www.wikidata.org/entity/Q962333,TOP 09,http://www.wikidata.org/entity/Q651129,European People's Party group,http://www.wikidata.org/entity/Q635616,Czech Republic,http://www.wikidata.org/entity/Q5201764,Czech Republic,http://www.wikidata.org/entity/Q213,2019-07-02,,,
Panayiotis Demetriou,http://www.wikidata.org/entity/Q1390276,Democratic Rally,http://www.wikidata.org/entity/Q644973,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Panayiotis Demetriou,http://www.wikidata.org/entity/Q1390276,Democratic Rally,http://www.wikidata.org/entity/Q644973,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-07-20,2009-07-14,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Jordan Bardella,http://www.wikidata.org/entity/Q40655898,,,Identity and Democracy,http://www.wikidata.org/entity/Q64590677,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Gilbert Collard,http://www.wikidata.org/entity/Q1922673,National Rally,http://www.wikidata.org/entity/Q205150,Identity and Democracy,http://www.wikidata.org/entity/Q64590677,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Yiannakis Matsis,http://www.wikidata.org/entity/Q4809655,independent politician,http://www.wikidata.org/entity/Q327591,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-07-20,2009-07-14,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Michaela Šojdrová,http://www.wikidata.org/entity/Q12036669,KDU-ČSL,http://www.wikidata.org/entity/Q1142687,European People's Party group,http://www.wikidata.org/entity/Q635616,Czech Republic,http://www.wikidata.org/entity/Q5201764,Czech Republic,http://www.wikidata.org/entity/Q213,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Janina Ochojska,http://www.wikidata.org/entity/Q55823,,,,,,,,,,,,
Ioannis Kasoulidis,http://www.wikidata.org/entity/Q1671928,Democratic Rally,http://www.wikidata.org/entity/Q644973,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2004-07-20,2009-07-14,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Ioannis Kasoulidis,http://www.wikidata.org/entity/Q1671928,Democratic Rally,http://www.wikidata.org/entity/Q644973,European People's Party group,http://www.wikidata.org/entity/Q635616,Cyprus,http://www.wikidata.org/entity/Q5200433,Republic of Cyprus,http://www.wikidata.org/entity/Q229,2009-07-14,2013-02-28,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Liudas Mažylis,http://www.wikidata.org/entity/Q16459273,,,,,,,,,,,,
Jonás Fernández,http://www.wikidata.org/entity/Q17155376,,,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Pietro Bartolo,http://www.wikidata.org/entity/Q23691603,,,,,,,,,,,,
Javier Moreno Sánchez,http://www.wikidata.org/entity/Q3497934,,,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Eider Gardiazábal Rubial,http://www.wikidata.org/entity/Q3755512,,,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Francisco José Millán Mon,http://www.wikidata.org/entity/Q3775015,People's Party,http://www.wikidata.org/entity/Q185088,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Inmaculada Rodríguez-Piñero,http://www.wikidata.org/entity/Q4890847,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Nils Ušakovs,http://www.wikidata.org/entity/Q1287239,,,,,,,,,,,,
Clara Aguilera García,http://www.wikidata.org/entity/Q5771098,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
José García-Margallo y Marfil,http://www.wikidata.org/entity/Q58095,,,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Teuvo Hakkarainen,http://www.wikidata.org/entity/Q4353146,,,,,Finland,http://www.wikidata.org/entity/Q33,,,2019-07-02,,,
Marco Dreosto,http://www.wikidata.org/entity/Q64594647,,,,,,,,,2019-07-02,,,
Gianna Gancia,http://www.wikidata.org/entity/Q3763386,,,,,,,,,2019-07-02,,,
Francesca Donato,http://www.wikidata.org/entity/Q64578398,,,,,,,,,2019-07-02,,,
Rosanna Conte,http://www.wikidata.org/entity/Q64692215,,,,,,,,,2019-07-02,,,
Marco Campomenosi,http://www.wikidata.org/entity/Q64737478,,,,,,,,,2019-07-02,,,
Hynek Blaško,http://www.wikidata.org/entity/Q1640725,,,,,,,,,2019-07-02,,,
Alessandra Basso,http://www.wikidata.org/entity/Q64485602,,,,,,,,,2019-07-02,,,
Paolo Borchia,http://www.wikidata.org/entity/Q64351725,,,,,,,,,2019-07-02,,,
Andrea Caroppo,http://www.wikidata.org/entity/Q64351495,,,,,,,,,2019-07-02,,,
Massimo Casanova,http://www.wikidata.org/entity/Q64556144,,,,,,,,,2019-07-02,,,
Susanna Ceccardi,http://www.wikidata.org/entity/Q58885861,,,,,,,,,2019-07-02,,,
Gianantonio Da Re,http://www.wikidata.org/entity/Q24292529,,,,,,,,,2019-07-02,,,
Valentino Grant,http://www.wikidata.org/entity/Q64555231,,,,,,,,,2019-07-02,,,
Luisa Regimenti,http://www.wikidata.org/entity/Q64555028,,,,,,,,,2019-07-02,,,
Silvia Sardone,http://www.wikidata.org/entity/Q48627081,,,,,,,,,2019-07-02,,,
Annalisa Tardino,http://www.wikidata.org/entity/Q64504181,,,,,,,,,2019-07-02,,,
Simona Baldassarre,http://www.wikidata.org/entity/Q64495249,,,,,,,,,2019-07-02,,,
Jaak Madison,http://www.wikidata.org/entity/Q19725706,,,,,,,,,2019-07-02,,,
Laura Huhtasaari,http://www.wikidata.org/entity/Q20251661,,,,,,,,,2019-07-02,,,
Atidzhe Alieva-Veli,http://www.wikidata.org/entity/Q66092063,Movement for Rights and Freedoms,http://www.wikidata.org/entity/Q164242,Renew Europe,http://www.wikidata.org/entity/Q64590185,Bulgaria,http://www.wikidata.org/entity/Q4996149,Bulgaria,http://www.wikidata.org/entity/Q219,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Antonio López-Istúriz White,http://www.wikidata.org/entity/Q602944,People's Party,http://www.wikidata.org/entity/Q185088,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Patryk Jaki,http://www.wikidata.org/entity/Q11813593,,,,,,,,,,,,
Kris Peeters,http://www.wikidata.org/entity/Q12869,,,,,,,,,,,,
Nicolas Schmit,http://www.wikidata.org/entity/Q13104358,,,,,,,,,,,,
Henri Moreau de Melen,http://www.wikidata.org/entity/Q1605951,,,,,,,,,,,,
Spyridon Zournatzis,http://www.wikidata.org/entity/Q16328857,National Political Union,http://www.wikidata.org/entity/Q3555911,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,1989-02-09,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Tomasz Frankowski,http://www.wikidata.org/entity/Q201794,,,,,,,,,,,,
Geert Bourgeois,http://www.wikidata.org/entity/Q2355582,,,,,,,,,,,,
Beata Kempa,http://www.wikidata.org/entity/Q293223,,,,,,,,,,,,
Beata Mazurek,http://www.wikidata.org/entity/Q293291,,,,,,,,,,,,
Olivier Chastel,http://www.wikidata.org/entity/Q3143147,Reform Movement,http://www.wikidata.org/entity/Q533384,Renew Europe,http://www.wikidata.org/entity/Q64590185,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,2019-07-02,,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Jean de Broglie,http://www.wikidata.org/entity/Q3175309,,,,,,,,,,,,
Michel Cointat,http://www.wikidata.org/entity/Q3309301,,,,,,,,,,,,
Achille Corona,http://www.wikidata.org/entity/Q3604352,,,,,,,,,,,,
Krzysztof Jurgiel,http://www.wikidata.org/entity/Q432086,,,,,,,,,,,,
Piet Vermeylen,http://www.wikidata.org/entity/Q466209,,,,,,,,,,,,
Max Buset,http://www.wikidata.org/entity/Q466620,,,,,,,,,,,,
Bartosz Arłukowicz,http://www.wikidata.org/entity/Q55703,,,,,,,,,,,,
Leszek Miller,http://www.wikidata.org/entity/Q55782,,,,,,,,,,,,
Marek Belka,http://www.wikidata.org/entity/Q55900,,,,,,,,,,,,
Radosław Sikorski,http://www.wikidata.org/entity/Q58085,,,,,,,,,,,,
Tomas Tobé,http://www.wikidata.org/entity/Q6212174,,,,,,,,,,,,
Benoît Lutgen,http://www.wikidata.org/entity/Q704126,,,,,,,,,,,,
Adam Jarubas,http://www.wikidata.org/entity/Q9139694,,,,,,,,,,,,
Witold Waszczykowski,http://www.wikidata.org/entity/Q9375875,,,,,,,,,,,,
Stelios Kympouropoulos,http://www.wikidata.org/entity/Q64031924,,,,,,,,,2019-07-02,,,
Giorgos Koumoutsakos,http://www.wikidata.org/entity/Q9267350,New Democracy,http://www.wikidata.org/entity/Q223153,European People's Party group,http://www.wikidata.org/entity/Q635616,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Françoise Grossetête,http://www.wikidata.org/entity/Q461433,Union for a Popular Movement,http://www.wikidata.org/entity/Q173152,European People's Party group,http://www.wikidata.org/entity/Q635616,South-East France,http://www.wikidata.org/entity/Q556832,France,http://www.wikidata.org/entity/Q142,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Françoise Grossetête,http://www.wikidata.org/entity/Q461433,Union for a Popular Movement,http://www.wikidata.org/entity/Q173152,European People's Party group,http://www.wikidata.org/entity/Q635616,South-East France,http://www.wikidata.org/entity/Q556832,France,http://www.wikidata.org/entity/Q142,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Edith Mastenbroek,http://www.wikidata.org/entity/Q461442,Labour Party,http://www.wikidata.org/entity/Q275441,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2004-07-20,2008-04-29,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Nathalie Griesbeck,http://www.wikidata.org/entity/Q461446,Union for French Democracy,http://www.wikidata.org/entity/Q827415,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,East France,http://www.wikidata.org/entity/Q547526,France,http://www.wikidata.org/entity/Q142,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Nathalie Griesbeck,http://www.wikidata.org/entity/Q461446,Democratic Movement,http://www.wikidata.org/entity/Q587370,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,East France,http://www.wikidata.org/entity/Q547526,France,http://www.wikidata.org/entity/Q142,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Nathalie Griesbeck,http://www.wikidata.org/entity/Q461446,Democratic Movement,http://www.wikidata.org/entity/Q587370,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,East France,http://www.wikidata.org/entity/Q547526,France,http://www.wikidata.org/entity/Q142,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Tanja Fajon,http://www.wikidata.org/entity/Q462744,Social Democrats,http://www.wikidata.org/entity/Q917211,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Tanja Fajon,http://www.wikidata.org/entity/Q462744,Social Democrats,http://www.wikidata.org/entity/Q917211,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
María Isabel Salinas,http://www.wikidata.org/entity/Q463380,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2004-07-20,2009-05-04,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Patricia McKenna,http://www.wikidata.org/entity/Q467585,Green Party,http://www.wikidata.org/entity/Q831015,The Green Group in the European Parliament,http://www.wikidata.org/entity/Q3777459,Dublin,http://www.wikidata.org/entity/Q5310805,Ireland,http://www.wikidata.org/entity/Q27,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Patricia McKenna,http://www.wikidata.org/entity/Q467585,Green Party,http://www.wikidata.org/entity/Q831015,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,Dublin,http://www.wikidata.org/entity/Q5310805,Ireland,http://www.wikidata.org/entity/Q27,1999-07-20,2004-07-20,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Karin Resetarits,http://www.wikidata.org/entity/Q469285,Austrian Freedom Party,http://www.wikidata.org/entity/Q131692,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Austria,http://www.wikidata.org/entity/Q4825411,Austria,http://www.wikidata.org/entity/Q40,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Alain Savary,http://www.wikidata.org/entity/Q477121,,,,,,,,,,,,
Gaetano Arfé,http://www.wikidata.org/entity/Q488754,,,,,,,,,1979-01-01,1984-01-01,,
Gaetano Arfé,http://www.wikidata.org/entity/Q488754,Italian Socialist Party,http://www.wikidata.org/entity/Q590750,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Italy,http://www.wikidata.org/entity/Q38,,,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Werner Dollinger,http://www.wikidata.org/entity/Q488902,,,,,,,,,,,,
Bronis Ropė,http://www.wikidata.org/entity/Q501991,Lithuanian Peasant and Greens Union,http://www.wikidata.org/entity/Q285817,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,Lithuania,http://www.wikidata.org/entity/Q6648231,Lithuania,http://www.wikidata.org/entity/Q37,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Birgit Collin-Langen,http://www.wikidata.org/entity/Q511181,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2012-03-17,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Birgit Collin-Langen,http://www.wikidata.org/entity/Q511181,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2014-05-25,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Giovanna Corda,http://www.wikidata.org/entity/Q511711,Socialist Party,http://www.wikidata.org/entity/Q645787,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,2007-08-31,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Jaap Boersma,http://www.wikidata.org/entity/Q536962,,,,,,,,,,,,
Jean Lecanuet,http://www.wikidata.org/entity/Q537864,Union for French Democracy,http://www.wikidata.org/entity/Q827415,European People's Party group,http://www.wikidata.org/entity/Q635616,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Jean Lecanuet,http://www.wikidata.org/entity/Q537864,Union for French Democracy,http://www.wikidata.org/entity/Q827415,European People's Party group,http://www.wikidata.org/entity/Q635616,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1984-07-24,1988-10-10,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Csaba Sógor,http://www.wikidata.org/entity/Q551425,Democratic Union of Hungarians in Romania,http://www.wikidata.org/entity/Q266582,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q7362480,Romania,http://www.wikidata.org/entity/Q218,2007-12-10,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Csaba Sógor,http://www.wikidata.org/entity/Q551425,Democratic Union of Hungarians in Romania,http://www.wikidata.org/entity/Q266582,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q7362480,Romania,http://www.wikidata.org/entity/Q218,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
